"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_party","rsp_polscale","rsp_polside","rsp_polint","rsp_para_phone","exp_version","exp_post","exp_type","prs_n","prs_discuss","prs_friends","prs_gender","prs_language","prs_party","prs_polknow","prs_popularity","prs_religion","prs_shr_angle","prs_shr_party","prs_shr_theme","prs_post","prs_party_match","prs_shr_party_match","prs_party_like","prs_shr_party_like"
1005981,2,"18-29 yrs","Male","Lower or intermediate","Socialist Left Party (L)",3,"Left",5,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Green Party (C)","Immigration",0,NA,"Did not mostly mention prefered party",NA,5
1005006,4,"30-59 yrs","Male","Higher",NA,9,"Right",2,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Christian Democrats (C)","Gay rights",0,NA,NA,NA,4
1012933,3,"30-59 yrs","Female","Higher","Labour Party (CL)",5,"Left",3,"Used smart phone","Shares-only",1,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Red Party (FL)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1012962,6,"60 yrs and above","Female","Lower or intermediate","Labour Party (CL)",1,"Left",3,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Green Party (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1012968,1,"18-29 yrs","Female","Lower or intermediate","Conservative Party (CR)",7,"Right",3,"Did not use smart phone","Shares-only",2,"Read",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Conservative Party (CR)","The economy and tax policies",1,NA,"Mostly mentioned preferred party",NA,NA
1005583,5,"30-59 yrs","Female","Higher","Christian Democratcs (C)",6,"Centre",3,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Red Party (FL)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,2
1002307,4,"30-59 yrs","Male","Higher","Agrarian Party (C)",4,"Left",4,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Liberal Party (C)","Immigration",1,NA,"Did not mostly mention prefered party",NA,2
1009946,4,"30-59 yrs","Male","Lower or intermediate","Agrarian Party (C)",7,"Right",2,"Did not use smart phone","Shares-only",2,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree",NA,"EU and european politics",1,NA,NA,NA,NA
1013028,5,"60 yrs and above","Male","Lower or intermediate",NA,4,"Left",3,"Did not use smart phone","Shares-only",2,"Read",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Conservative Party (CR)","The economy and tax policies",1,NA,NA,NA,NA
1013029,4,"30-59 yrs","Male","Higher","Agrarian Party (C)",5,"Left",4,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Socialist Left Party (L)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,NA
1007217,4,"30-59 yrs","Female","Lower or intermediate","Christian Democratcs (C)",8,"Right",2,"Used smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Red Party (FL)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,1
1001545,3,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",4,"Left",4,"Did not use smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Socialist Left Party (L)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,5
1005830,5,"30-59 yrs","Male","Higher","Progress Party (FR)",10,"Right",5,"Did not use smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Christian Democrats (C)",NA,1,NA,"Did not mostly mention prefered party",NA,2
1006142,5,"60 yrs and above","Female","Higher","Labour Party (CL)",4,"Left",3,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Conservative Party (CR)","Immigration",0,NA,"Did not mostly mention prefered party",NA,3
1006436,5,"60 yrs and above","Female","Higher","Conservative Party (CR)",9,"Right",3,"Used smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree",NA,"Crime and punishment",0,NA,NA,NA,NA
1013107,3,"30-59 yrs","Female","Lower or intermediate",NA,4,"Left",2,"Did not use smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,NA,"Labour Party (CL)","Crime and punishment",0,NA,NA,NA,NA
1004325,4,"30-59 yrs","Female","Higher","Socialist Left Party (L)",6,"Centre",4,"Used smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Agrarian Party (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,5
1013131,4,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",6,"Centre",4,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Red Party (FL)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1006313,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",7,"Right",3,"Used smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Liberal Party (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,4
1013153,6,"60 yrs and above","Female","Lower or intermediate",NA,NA,NA,2,"Used smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Green Party (C)","Immigration",1,NA,NA,NA,NA
1000927,5,"60 yrs and above","Female","Higher","Socialist Left Party (L)",4,"Left",4,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Socialist Left Party (L)","Crime and punishment",0,NA,"Mostly mentioned preferred party",NA,6
1013169,6,"60 yrs and above","Female","Lower or intermediate","Agrarian Party (C)",10,"Right",5,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Conservative Party (CR)","Immigration",1,NA,"Did not mostly mention prefered party",NA,NA
1009156,4,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",3,"Left",4,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Red Party (FL)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,5
1007045,3,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",8,"Right",3,"Used smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Christian Democrats (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,3
1013200,2,"18-29 yrs","Male","Higher","Agrarian Party (C)",6,"Centre",3,"Used smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Red Party (FL)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,NA
1015211,6,"60 yrs and above","Male","Lower or intermediate","Agrarian Party (C)",7,"Right",4,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Christian Democrats (C)","Immigration",1,NA,"Did not mostly mention prefered party",NA,NA
1013233,1,"18-29 yrs","Female","Lower or intermediate","Labour Party (CL)",4,"Left",3,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree",NA,"Gay rights",1,NA,NA,NA,NA
1001774,4,"30-59 yrs","Female","Higher","Labour Party (CL)",5,"Left",4,"Did not use smart phone","Shares-only",2,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Labour Party (CL)","EU and european politics",1,NA,"Mostly mentioned preferred party",NA,6
1013240,5,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",5,"Left",4,"Did not use smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Socialist Left Party (L)","EU and european politics",1,NA,"Did not mostly mention prefered party",NA,NA
1013271,2,"30-59 yrs","Male",NA,"Labour Party (CL)",6,"Centre",3,"Did not use smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Christian Democrats (C)","Immigration",0,NA,"Did not mostly mention prefered party",NA,NA
1013290,5,"30-59 yrs","Female","Higher","Socialist Left Party (L)",2,"Left",4,"Did not use smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Green Party (C)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,NA
1013306,1,"18-29 yrs","Female","Lower or intermediate",NA,6,"Centre",4,"Did not use smart phone","Shares-only",2,"Read",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Christian Democrats (C)","EU and european politics",1,NA,NA,NA,NA
1013317,6,"60 yrs and above","Female","Higher","Christian Democratcs (C)",7,"Right",3,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Socialist Left Party (L)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1013319,5,"30-59 yrs","Female","Lower or intermediate","Christian Democratcs (C)",7,"Right",3,"Used smart phone","Shares-only",2,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Labour Party (CL)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,NA
1013330,7,"60 yrs and above","Male","Higher","Labour Party (CL)",6,"Centre",3,"Did not use smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,NA,"Progress Party (FR)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1013336,1,"18-29 yrs","Male","Higher",NA,6,"Centre",2,"Did not use smart phone","Shares-only",2,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,NA,"Conservative Party (CR)","Immigration",1,NA,NA,NA,NA
1013337,5,"30-59 yrs","Female","Higher","Christian Democratcs (C)",6,"Centre",2,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree",NA,"EU and european politics",0,NA,NA,NA,NA
1013338,6,"60 yrs and above","Male","Higher",NA,8,"Right",3,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Liberal Party (C)","Gay rights",0,NA,NA,NA,NA
1013356,1,"18-29 yrs","Female","Lower or intermediate","Labour Party (CL)",3,"Left",3,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Agrarian Party (C)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,NA
1013434,2,"18-29 yrs","Female","Higher","Liberal Party (C)",7,"Right",5,"Did not use smart phone","Shares-only",2,"Read",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Liberal Party (C)","Immigration",1,NA,"Mostly mentioned preferred party",NA,NA
1013453,2,"30-59 yrs","Female","Higher","Socialist Left Party (L)",4,"Left",3,"Used smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Progress Party (FR)","EU and european politics",1,NA,"Did not mostly mention prefered party",NA,NA
1013458,5,"60 yrs and above","Female","Higher","Red Party (FL)",3,"Left",4,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Red Party (FL)","EU and european politics",1,NA,"Mostly mentioned preferred party",NA,NA
1008991,4,"30-59 yrs","Male","Higher","Christian Democratcs (C)",7,"Right",3,"Used smart phone","Shares-only",1,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Socialist Left Party (L)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,2
1013497,3,"30-59 yrs","Female","Lower or intermediate","Agrarian Party (C)",5,"Left",3,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Progress Party (FR)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,NA
1013500,4,"30-59 yrs","Female","Higher","Socialist Left Party (L)",2,"Left",5,"Did not use smart phone","Shares-only",1,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Conservative Party (CR)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1004849,5,"60 yrs and above","Male","Lower or intermediate","Christian Democratcs (C)",7,"Right",4,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Liberal Party (C)","Gay rights",1,NA,"Did not mostly mention prefered party",NA,4
1013508,2,"30-59 yrs","Male","Higher","Conservative Party (CR)",9,"Right",3,"Used smart phone","Shares-only",1,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,NA,"Green Party (C)","EU and european politics",0,NA,"Did not mostly mention prefered party",NA,NA
1013516,3,"30-59 yrs","Male","Higher","Labour Party (CL)",8,"Right",4,"Used smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Progress Party (FR)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,NA
1013524,3,"30-59 yrs","Female","Higher","Labour Party (CL)",4,"Left",2,"Used smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Christian Democrats (C)","Immigration",0,NA,"Did not mostly mention prefered party",NA,NA
1013546,5,"60 yrs and above","Female","Higher","Agrarian Party (C)",5,"Left",2,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Agrarian Party (C)","Gay rights",1,NA,"Mostly mentioned preferred party",NA,NA
1013557,1,"18-29 yrs","Female","Higher","Labour Party (CL)",6,"Centre",4,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Green Party (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,NA
1002892,4,"30-59 yrs","Female","Higher","Red Party (FL)",2,"Left",4,"Did not use smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,NA,"Progress Party (FR)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,1
1013562,5,"60 yrs and above","Male","Higher","Conservative Party (CR)",8,"Right",3,"Did not use smart phone","Shares-only",1,"Share",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Green Party (C)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1013567,2,"30-59 yrs","Female","Lower or intermediate","Green Party (C)",3,"Left",5,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree",NA,"Gay rights",1,NA,NA,NA,NA
1013575,5,"60 yrs and above","Male","Higher","Progress Party (FR)",9,"Right",4,"Did not use smart phone","Shares-only",1,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Christian Democrats (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1013580,4,"30-59 yrs","Female","Lower or intermediate","Conservative Party (CR)",7,"Right",3,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Labour Party (CL)","Immigration",1,NA,"Did not mostly mention prefered party",NA,NA
1013597,5,"30-59 yrs","Female","Higher",NA,7,"Right",4,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Liberal Party (C)","Crime and punishment",1,NA,NA,NA,NA
1013612,7,"60 yrs and above","Male","Lower or intermediate","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Shares-only",1,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Green Party (C)","Immigration",0,NA,"Did not mostly mention prefered party",NA,NA
1007994,4,"30-59 yrs","Female","Higher","Labour Party (CL)",7,"Right",4,"Used smart phone","Shares-only",2,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Labour Party (CL)","The economy and tax policies",1,NA,"Mostly mentioned preferred party",NA,NA
1000939,6,"60 yrs and above","Female","Higher","Socialist Left Party (L)",4,"Left",4,"Did not use smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Christian Democrats (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,2
1010256,4,"30-59 yrs","Male","Higher","Agrarian Party (C)",6,"Centre",3,"Did not use smart phone","Shares-only",2,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Red Party (FL)","EU and european politics",1,NA,"Did not mostly mention prefered party",NA,4
1013686,4,"30-59 yrs","Female","Higher","Socialist Left Party (L)",4,"Left",4,"Did not use smart phone","Shares-only",1,"Read",2,"Seldom or never",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Progress Party (FR)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,NA
1013696,1,"18-29 yrs","Male","Lower or intermediate","Labour Party (CL)",6,"Centre",3,"Used smart phone","Shares-only",1,"Read",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Progress Party (FR)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1013708,1,"18-29 yrs","Female","Lower or intermediate","Labour Party (CL)",4,"Left",4,"Did not use smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Red Party (FL)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1013714,3,"30-59 yrs","Female","Lower or intermediate","Green Party (C)",1,"Left",4,"Did not use smart phone","Shares-only",1,"Read",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Conservative Party (CR)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1013727,3,"30-59 yrs","Male","Lower or intermediate","Red Party (FL)",2,"Left",4,"Did not use smart phone","Shares-only",2,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Green Party (C)","Crime and punishment",1,NA,"Did not mostly mention prefered party",NA,NA
1013735,5,"30-59 yrs","Female","Lower or intermediate","Agrarian Party (C)",4,"Left",3,"Did not use smart phone","Shares-only",1,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Agrarian Party (C)","Immigration",0,NA,"Mostly mentioned preferred party",NA,NA
1005371,6,"60 yrs and above","Female",NA,"Conservative Party (CR)",10,"Right",5,"Did not use smart phone","Shares-only",1,"Share",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Mostly agree","Labour Party (CL)","Immigration",0,NA,"Did not mostly mention prefered party",NA,1
1013802,6,"60 yrs and above","Female","Lower or intermediate",NA,NA,NA,2,"Did not use smart phone","Shares-only",2,"Share",2,"Often",NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Agrarian Party (C)","The economy and tax policies",1,NA,NA,NA,NA
1007651,3,"30-59 yrs","Female","Higher",NA,8,"Right",3,"Used smart phone","Shares-only",2,"Share",2,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly disagree","Socialist Left Party (L)","Crime and punishment",1,NA,NA,NA,2
1005765,5,"60 yrs and above","Female","Higher","Christian Democratcs (C)",8,"Right",3,"Did not use smart phone","Shares-only",2,"Read",2,"Sometimes",NA,NA,NA,NA,NA,NA,NA,"Equally agree and disagree","Green Party (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,4
