"rsp_id","rsp_age","rsp_allow_priv","rsp_education","rsp_eq_rights","rsp_gender","rsp_like_ap","rsp_like_frp","rsp_like_h","rsp_like_krf","rsp_like_mdg","rsp_like_rodt","rsp_like_sp","rsp_like_sv","rsp_like_v","rsp_lower_taxes","rsp_mobile","rsp_not_allow_love","rsp_political_interest","rsp_priv_better","rsp_reduce_ineq","rsp_ref_social_rights","rsp_rel_div_good","rsp_would_vote_party","rsp_polint","rsp_polside"
1007025,4,NA,3,NA,"Male",1,6,2,2,1,2,5,1,1,NA,1,NA,4,NA,NA,NA,NA,10,"Interested in politics",NA
1007026,2,NA,3,NA,"Female",1,6,6,2,1,1,2,1,4,NA,NA,NA,4,NA,NA,NA,NA,11,"Interested in politics",NA
1007027,3,NA,3,NA,"Female",5,2,5,3,5,3,2,5,6,NA,0,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1007028,4,NA,3,NA,"Male",3,5,7,2,1,1,1,1,2,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007029,3,NA,3,NA,"Male",5,1,1,1,6,4,4,4,3,NA,NA,NA,4,NA,NA,NA,NA,7,"Interested in politics",NA
1007030,1,NA,2,NA,"Male",7,2,4,4,4,7,4,4,3,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007031,4,NA,3,NA,"Female",7,1,5,2,4,5,5,5,6,NA,1,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007032,4,NA,2,NA,"Male",5,1,3,5,6,NA,4,6,6,NA,NA,NA,5,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007033,6,NA,2,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,12,"Not interested in politics",NA
1007034,4,NA,1,NA,"Female",7,1,1,3,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007035,5,NA,1,NA,"Male",3,6,3,3,3,3,3,3,3,NA,0,NA,3,NA,NA,NA,NA,12,"Not interested in politics",NA
1007036,3,NA,1,NA,"Female",6,1,2,4,2,4,4,2,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007037,1,NA,2,NA,"Male",6,3,5,5,3,3,3,3,6,NA,0,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1007038,7,NA,1,NA,"Male",5,1,2,2,4,4,3,4,2,NA,NA,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007039,4,NA,2,NA,"Male",4,3,5,4,4,4,3,2,3,NA,NA,NA,2,NA,NA,NA,NA,10,"Not interested in politics",NA
1007040,3,NA,3,NA,"Male",7,5,7,5,5,1,3,3,4,NA,NA,NA,5,NA,NA,NA,NA,11,"Interested in politics",NA
1007041,4,NA,3,NA,"Male",5,2,5,2,6,2,1,3,4,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007042,5,NA,3,NA,"Male",6,1,2,2,5,4,5,2,6,NA,NA,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007043,3,NA,3,NA,"Female",6,2,3,5,3,4,5,4,4,NA,1,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007044,2,NA,3,NA,"Female",6,2,3,3,5,5,4,4,1,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007045,3,NA,2,NA,"Male",3,3,5,3,4,3,3,3,3,NA,1,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007046,7,NA,1,NA,"Female",6,5,NA,6,5,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007047,5,NA,1,NA,"Female",6,3,3,3,1,3,3,4,2,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007048,4,NA,2,NA,"Male",5,1,3,3,4,4,5,4,3,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007049,3,NA,3,NA,"Male",2,6,3,2,1,2,2,1,1,NA,0,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007050,4,NA,3,NA,"Female",7,1,2,1,3,3,3,2,3,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007051,6,NA,2,NA,"Female",5,6,5,3,2,2,2,2,3,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007052,5,NA,3,NA,"Female",4,1,1,3,5,6,4,6,4,NA,0,NA,4,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1007053,5,NA,1,NA,"Male",4,2,2,1,1,1,4,3,3,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007054,5,NA,3,NA,"Female",7,1,2,3,5,4,4,6,3,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007055,7,NA,3,NA,"Female",4,1,3,4,NA,1,4,3,7,NA,0,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1007056,5,NA,NA,NA,"Female",3,2,3,4,4,1,3,NA,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007057,5,NA,2,NA,"Female",7,1,1,5,6,5,5,6,5,NA,NA,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007058,3,NA,2,NA,"Female",6,1,3,3,4,4,3,4,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007059,5,NA,3,NA,"Female",4,7,4,4,4,4,4,4,4,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007060,2,NA,2,NA,"Female",2,3,3,3,5,3,5,3,3,NA,NA,NA,5,NA,NA,NA,NA,10,"Interested in politics",NA
1007061,7,NA,3,NA,"Female",6,1,4,NA,5,4,NA,4,NA,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007062,5,NA,3,NA,"Female",6,5,5,5,5,5,5,5,5,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007063,5,NA,2,NA,"Female",5,5,6,3,4,4,5,4,5,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007064,3,NA,3,NA,"Female",5,1,5,6,3,1,4,5,6,NA,NA,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1007065,4,NA,3,NA,"Female",6,2,5,5,5,2,5,4,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007066,1,NA,2,NA,"Male",5,2,5,6,3,4,2,3,4,NA,1,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1007067,5,NA,2,NA,"Male",6,1,2,5,3,4,5,4,5,NA,0,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007068,7,NA,1,NA,"Female",4,5,6,6,1,2,5,2,4,NA,1,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007069,2,NA,3,NA,"Female",6,1,2,2,6,5,2,6,5,NA,NA,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007070,2,NA,3,NA,"Female",1,6,6,7,1,4,5,1,1,NA,1,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1007071,2,NA,3,NA,"Male",5,1,2,2,5,3,4,5,5,NA,0,NA,3,NA,NA,NA,NA,7,"Not interested in politics",NA
1007072,1,NA,2,NA,"Female",7,1,3,2,2,5,4,7,4,NA,1,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007073,1,NA,2,NA,"Female",6,3,6,3,5,3,4,4,4,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007074,3,NA,3,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,"Not interested in politics",NA
1007075,6,NA,3,NA,"Female",5,1,3,2,5,6,5,5,5,NA,NA,NA,4,NA,NA,NA,NA,12,"Interested in politics",NA
1007076,5,NA,NA,NA,"Female",4,5,5,1,3,1,1,1,4,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007077,4,NA,3,NA,"Male",5,5,6,3,1,2,4,2,4,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007078,3,NA,2,NA,"Female",3,1,NA,6,3,3,3,NA,3,NA,NA,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1007079,6,NA,1,NA,"Male",3,3,3,3,3,3,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,"Not interested in politics",NA
1007080,5,NA,3,NA,"Male",5,2,3,5,5,3,3,5,5,NA,0,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1007081,4,NA,2,NA,"Female",6,NA,2,5,7,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA
1007082,7,NA,2,NA,"Male",2,5,5,1,1,1,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,10,"Interested in politics",NA
1007083,1,NA,2,NA,"Male",3,6,6,4,3,3,3,3,4,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007084,6,NA,3,NA,"Female",6,1,5,2,5,5,5,5,2,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007086,3,NA,2,NA,"Male",5,2,3,4,4,5,4,4,4,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007087,5,NA,2,NA,"Male",5,6,6,4,1,2,4,2,2,NA,1,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007088,4,NA,2,NA,"Male",6,5,5,5,4,1,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007089,1,NA,2,NA,"Male",5,1,3,4,3,4,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007090,3,NA,2,NA,"Female",5,1,2,5,6,2,6,5,5,NA,NA,NA,3,NA,NA,NA,NA,6,"Not interested in politics",NA
1007091,5,NA,3,NA,"Male",5,4,6,4,3,2,4,3,3,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007092,4,NA,3,NA,"Female",7,4,6,6,5,5,5,5,5,NA,NA,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007093,5,NA,3,NA,"Female",5,2,6,5,3,3,5,5,5,NA,NA,NA,4,NA,NA,NA,NA,12,"Interested in politics",NA
1007094,6,NA,2,NA,"Female",3,3,4,4,1,1,3,2,2,NA,0,NA,4,NA,NA,NA,NA,10,"Interested in politics",NA
1007095,1,NA,2,NA,"Male",4,4,5,3,3,3,3,3,3,NA,NA,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007096,5,NA,3,NA,"Female",5,5,4,3,4,4,4,NA,2,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007097,2,NA,3,NA,"Male",6,3,3,4,5,4,5,4,3,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007098,4,NA,2,NA,"Male",5,5,6,1,1,1,5,NA,3,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007099,6,NA,3,NA,"Male",4,1,5,7,3,1,6,2,6,NA,0,NA,5,NA,NA,NA,NA,1,"Interested in politics",NA
1007100,4,NA,3,NA,"Male",2,5,5,2,1,1,5,2,2,NA,1,NA,3,NA,NA,NA,NA,10,"Not interested in politics",NA
1007101,1,NA,2,NA,"Male",4,4,4,4,4,4,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007102,3,NA,3,NA,"Male",6,1,2,6,4,4,4,5,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007103,5,NA,2,NA,"Female",5,2,2,4,5,5,5,6,4,NA,0,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1007104,3,NA,2,NA,"Male",5,3,3,3,2,2,5,3,4,NA,1,NA,2,NA,NA,NA,NA,6,"Not interested in politics",NA
1007105,1,NA,2,NA,"Male",2,3,3,3,3,3,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1007106,7,NA,3,NA,"Male",4,1,2,4,2,2,7,2,1,NA,0,NA,5,NA,NA,NA,NA,6,"Interested in politics",NA
1007107,5,NA,3,NA,"Male",4,2,5,2,2,2,4,2,3,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007108,3,NA,3,NA,"Female",7,1,3,5,4,5,4,6,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007109,6,NA,2,NA,"Female",3,3,5,2,2,1,4,2,1,NA,0,NA,3,NA,NA,NA,NA,12,"Not interested in politics",NA
1007110,1,NA,2,NA,"Female",5,1,2,3,4,6,4,7,2,NA,0,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007111,3,NA,3,NA,"Female",5,1,4,4,5,3,5,5,5,NA,0,NA,5,NA,NA,NA,NA,11,"Interested in politics",NA
1007112,2,NA,3,NA,"Female",5,2,5,5,5,5,5,5,5,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007113,5,NA,2,NA,"Male",1,6,5,2,2,1,2,1,1,NA,NA,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007114,6,NA,1,NA,"Male",3,6,5,4,4,4,4,3,3,NA,1,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1007115,3,NA,3,NA,"Male",4,3,5,4,4,3,4,4,4,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007116,4,NA,NA,NA,"Male",5,1,1,3,4,7,4,3,4,NA,NA,NA,4,NA,NA,NA,NA,9,"Interested in politics","Respondents on
the left"
1007117,6,NA,1,NA,"Male",5,6,5,4,5,2,4,2,4,NA,0,NA,4,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1007118,2,NA,2,NA,"Female",6,1,1,2,6,4,4,4,5,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007119,4,NA,2,NA,"Male",1,5,7,1,1,4,5,1,1,NA,NA,NA,2,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007120,4,NA,2,NA,"Male",4,5,6,4,2,1,4,4,3,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007121,6,NA,3,NA,"Male",5,2,3,3,3,4,5,3,3,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007122,6,NA,1,NA,"Male",6,4,3,4,NA,NA,5,NA,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007123,3,NA,2,NA,"Male",4,4,4,4,4,4,4,4,4,NA,1,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007124,2,NA,3,NA,"Female",5,1,2,4,6,5,4,5,5,NA,0,NA,4,NA,NA,NA,NA,7,"Interested in politics",NA
1007125,6,NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,"Not interested in politics",NA
1007126,4,NA,2,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,12,"Interested in politics",NA
1007127,1,NA,2,NA,"Female",2,2,2,2,2,2,2,2,2,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007128,4,NA,1,NA,"Male",2,3,4,6,3,2,6,3,6,NA,1,NA,3,NA,NA,NA,NA,6,"Not interested in politics",NA
1007129,6,NA,3,NA,"Female",5,3,6,5,2,1,4,4,6,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007130,5,NA,2,NA,"Female",5,1,4,4,3,1,6,2,3,NA,0,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1007131,3,NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"Not interested in politics",NA
1007132,2,NA,3,NA,"Male",5,1,3,7,5,1,5,5,2,NA,1,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1007133,3,NA,2,NA,"Female",4,4,4,5,4,4,6,4,4,NA,NA,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1007134,5,NA,3,NA,"Male",3,2,5,5,3,1,2,1,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007135,6,NA,3,NA,"Male",5,3,4,3,4,4,4,3,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007136,4,NA,2,NA,"Female",1,6,7,2,1,1,2,1,1,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007137,4,NA,2,NA,"Female",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007138,3,NA,2,NA,"Male",5,3,6,4,1,1,7,2,6,NA,NA,NA,5,NA,NA,NA,NA,6,"Interested in politics",NA
1007139,3,NA,NA,NA,"Male",3,1,3,5,7,4,4,5,6,NA,1,NA,3,NA,NA,NA,NA,7,"Not interested in politics",NA
1007140,3,NA,3,NA,"Female",1,5,5,1,2,1,1,1,1,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007141,6,NA,2,NA,"Male",5,3,4,3,5,3,4,5,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007142,5,NA,3,NA,"Male",3,1,5,1,1,1,2,2,6,NA,1,NA,5,NA,NA,NA,NA,4,"Interested in politics",NA
1007143,4,NA,3,NA,"Male",6,4,5,4,2,1,2,2,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007144,7,NA,3,NA,"Male",4,3,5,3,3,2,4,2,4,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007145,4,NA,3,NA,"Female",4,4,4,7,4,1,6,1,2,NA,1,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1007146,3,NA,3,NA,"Male",4,4,6,4,3,4,4,4,5,NA,1,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007147,2,NA,3,NA,"Female",4,2,3,3,6,5,6,5,4,NA,NA,NA,3,NA,NA,NA,NA,9,"Not interested in politics","Respondents on
the left"
1007148,4,NA,3,NA,"Female",4,NA,5,4,4,1,3,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007149,3,NA,3,NA,"Female",5,3,5,7,5,4,6,4,5,NA,0,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1007150,6,NA,3,NA,"Male",6,4,4,4,5,2,4,5,5,NA,NA,NA,5,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007151,2,NA,3,NA,"Male",5,4,3,1,4,2,1,1,3,NA,NA,NA,2,NA,NA,NA,NA,9,"Not interested in politics","Respondents on
the left"
1007152,2,NA,3,NA,"Female",6,2,6,3,5,1,4,2,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007153,2,NA,3,NA,"Female",5,1,1,2,4,6,3,6,4,NA,NA,NA,4,NA,NA,NA,NA,5,"Interested in politics","Respondents on
the left"
1007154,4,NA,3,NA,"Male",6,5,6,5,3,4,3,3,3,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007155,4,NA,2,NA,"Male",3,7,5,4,3,1,3,1,2,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007156,5,NA,3,NA,"Female",6,3,5,6,6,4,5,5,5,NA,0,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1007157,2,NA,3,NA,"Male",4,6,6,3,4,3,5,2,5,NA,0,NA,5,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007158,5,NA,2,NA,"Female",5,2,5,5,3,3,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007159,3,NA,3,NA,"Female",5,6,4,4,4,4,4,4,4,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007160,5,NA,3,NA,"Female",2,6,6,5,3,2,3,2,3,NA,NA,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007161,2,NA,3,NA,"Female",6,3,3,3,5,3,5,3,5,NA,0,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007162,3,NA,3,NA,"Female",6,1,4,3,4,3,5,5,5,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007163,6,NA,3,NA,"Female",2,2,5,5,3,1,2,2,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007164,5,NA,3,NA,"Male",6,3,5,4,4,2,3,2,3,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007165,4,NA,2,NA,"Female",7,1,3,4,1,4,5,4,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007166,2,NA,3,NA,"Male",4,4,3,3,2,4,5,3,3,NA,0,NA,3,NA,NA,NA,NA,6,"Not interested in politics",NA
1007167,1,NA,2,NA,"Female",6,1,2,3,4,3,4,5,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007168,5,NA,3,NA,"Male",4,4,5,4,4,4,2,4,5,NA,0,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007169,5,NA,3,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,NA,"Interested in politics",NA
1007170,4,NA,3,NA,"Male",6,1,3,4,5,4,3,3,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007171,1,NA,3,NA,"Male",1,7,6,3,1,1,1,1,2,NA,NA,NA,5,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1007172,4,NA,3,NA,"Female",5,5,6,6,3,3,4,4,4,NA,1,NA,4,NA,NA,NA,NA,2,"Interested in politics","Respondents on
the right"
1007173,4,NA,2,NA,"Female",5,5,5,2,1,1,3,4,4,NA,1,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007174,1,NA,2,NA,"Male",5,7,6,6,1,1,5,3,4,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007175,5,NA,2,NA,"Male",4,5,5,4,3,3,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007176,1,NA,2,NA,"Female",7,1,2,5,4,4,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007177,4,NA,2,NA,"Male",4,7,7,3,1,1,1,1,1,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007178,3,NA,2,NA,"Male",5,5,5,4,4,4,6,3,3,NA,1,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1007179,4,NA,3,NA,"Female",5,4,6,2,3,2,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,3,"Not interested in politics","Respondents on
the right"
1007180,2,NA,3,NA,"Male",1,3,3,2,1,1,1,1,2,NA,NA,NA,5,NA,NA,NA,NA,10,"Interested in politics",NA
1007181,3,NA,2,NA,"Female",6,4,4,4,6,4,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007182,6,NA,1,NA,"Female",3,6,7,4,2,2,3,3,2,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007183,4,NA,3,NA,"Male",5,2,3,4,5,2,6,3,2,NA,0,NA,4,NA,NA,NA,NA,6,"Interested in politics",NA
1007184,6,NA,2,NA,"Male",4,4,5,6,4,4,4,4,4,NA,NA,NA,3,NA,NA,NA,NA,1,"Not interested in politics",NA
1007185,3,NA,3,NA,"Female",3,1,2,2,7,5,5,3,5,NA,NA,NA,5,NA,NA,NA,NA,11,"Interested in politics",NA
1007186,4,NA,2,NA,"Male",2,2,5,6,4,2,5,2,5,NA,NA,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1007187,1,NA,1,NA,"Male",4,2,2,1,6,5,2,2,2,NA,NA,NA,3,NA,NA,NA,NA,12,"Not interested in politics",NA
1007188,4,NA,1,NA,"Female",1,6,7,3,4,1,3,1,5,NA,NA,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
1007189,3,NA,3,NA,"Female",6,1,5,3,5,3,5,3,6,NA,NA,NA,4,NA,NA,NA,NA,4,"Interested in politics",NA
1007190,3,NA,3,NA,"Male",2,2,2,4,2,2,6,5,4,NA,NA,NA,5,NA,NA,NA,NA,6,"Interested in politics",NA
1007191,2,NA,2,NA,"Male",4,1,4,6,6,1,6,1,5,NA,NA,NA,3,NA,NA,NA,NA,7,"Not interested in politics",NA
1007192,6,NA,NA,NA,"Female",6,3,3,3,6,NA,3,3,3,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007193,4,NA,NA,NA,"Female",4,3,NA,2,1,3,3,2,NA,NA,0,NA,3,NA,NA,NA,NA,12,"Not interested in politics",NA
1007194,5,NA,1,NA,"Female",6,4,2,3,2,3,2,2,2,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007195,2,NA,3,NA,"Female",6,4,6,2,4,2,4,2,2,NA,0,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007196,5,NA,2,NA,"Male",3,6,6,6,3,4,3,2,3,NA,NA,NA,5,NA,NA,NA,NA,3,"Interested in politics","Respondents on
the right"
1007197,3,NA,3,NA,"Male",5,1,3,4,4,4,4,4,4,NA,NA,NA,2,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007198,3,NA,3,NA,"Female",5,1,4,6,3,4,6,5,6,NA,0,NA,4,NA,NA,NA,NA,1,"Interested in politics",NA
1007199,2,NA,3,NA,"Male",5,2,2,5,7,6,3,5,6,NA,NA,NA,3,NA,NA,NA,NA,7,"Not interested in politics",NA
1007200,6,NA,1,NA,"Male",7,5,5,5,5,4,5,4,5,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007201,2,NA,3,NA,"Female",6,4,5,4,4,4,5,4,4,NA,NA,NA,3,NA,NA,NA,NA,8,"Not interested in politics","Respondents on
the left"
1007202,2,NA,3,NA,"Female",6,3,1,NA,5,5,4,4,5,NA,NA,NA,4,NA,NA,NA,NA,8,"Interested in politics","Respondents on
the left"
1007203,2,NA,3,NA,"Female",5,2,6,3,3,2,3,3,5,NA,0,NA,3,NA,NA,NA,NA,2,"Not interested in politics","Respondents on
the right"
